1,0.00099,1,0
2,0.000553,2,0
3,0.000418,3,0
4,0.000439,4,0
5,0.000417,1,0
6,0.00042,2,0
7,0.000388,3,0
8,0.000408,4,0
9,0.00041,5,0
10,0.000388,1,0
11,0.000383,2,0
12,0.000387,3,0
13,0.000398,4,0
14,0.000421,5,0
15,0.000419,2,0
16,0.000404,3,0
17,0.000405,4,0
18,0.000426,5,0
19,0.000427,6,0
20,0.000417,2,0
21,0.000396,3,0
22,0.000406,4,0
23,0.000418,5,0
24,0.000432,6,0
25,0.000382,1,0
26,0.00038,2,0
27,0.000394,3,0
28,0.000621,4,0
29,0.00047,5,0
30,0.000403,2,0
31,0.000401,3,0
32,0.000415,4,0
33,0.000415,5,0
34,0.000439,6,0
35,0.000403,2,0
36,0.000397,3,0
37,0.000427,4,0
38,0.000424,5,0
39,0.000427,6,0
40,0.000418,3,0
41,0.00042,4,0
42,0.00043,5,0
43,0.000435,6,0
44,0.000439,7,0
45,0.000428,3,0
46,0.000403,4,0
47,0.000425,5,0
48,0.000426,6,0
49,0.000448,7,0
50,0.000384,1,0
51,0.000387,2,0
52,0.000443,3,0
53,0.000417,4,0
54,0.000415,5,0
55,0.000405,2,0
56,0.000407,3,0
57,0.00041,4,0
58,0.000413,5,0
59,0.000426,6,0
60,0.000404,2,0
61,0.000401,3,0
62,0.000412,4,0
63,0.000414,5,0
64,0.000425,6,0
65,0.000406,3,0
66,0.000419,4,0
67,0.000423,5,0
68,0.000436,6,0
69,0.000439,7,0
70,0.000438,3,0
71,0.000403,4,0
72,0.000414,5,0
73,0.000434,6,0
74,0.000438,7,0
75,0.000412,2,0
76,0.000405,3,0
77,0.00041,4,0
78,0.000413,5,0
79,0.000425,6,0
80,0.000417,3,0
81,0.00041,4,0
82,0.000415,5,0
83,0.000428,6,0
84,0.000437,7,0
85,0.000415,3,0
86,0.000404,4,0
87,0.000415,5,0
88,0.000428,6,0
89,0.000447,7,0
90,0.000409,4,0
91,0.00043,5,0
92,0.000452,6,0
93,0.000458,7,0
94,0.000461,8,0
95,0.000427,4,0
96,0.000434,5,0
97,0.000426,6,0
98,0.000459,7,0
99,0.000457,8,0
100,0.000382,1,0
101,0.000388,2,0
102,0.000403,3,0
103,0.000412,4,0
104,0.000424,5,0
105,0.000393,2,0
106,0.000418,3,0
107,0.000411,4,0
108,0.000415,5,0
109,0.000438,6,0
110,0.000396,2,0
111,0.0004,3,0
112,0.000415,4,0
113,0.000425,5,0
114,0.000455,6,0
115,0.0004,3,0
116,0.000419,4,0
117,0.000424,5,0
118,0.000426,6,0
119,0.000438,7,0
120,0.000416,3,0
121,0.00042,4,0
122,0.000433,5,0
123,0.000428,6,0
124,0.000439,7,0
125,0.000428,2,0
126,0.000405,3,0
127,0.00042,4,0
128,0.000427,5,0
129,0.000427,6,0
130,0.000427,3,0
131,0.000441,4,0
132,0.000434,5,0
133,0.000425,6,0
134,0.000448,7,0
135,0.000415,3,0
136,0.000412,4,0
137,0.000416,5,0
138,0.000435,6,0
139,0.000438,7,0
140,0.000417,4,0
141,0.000449,5,0
142,0.000437,6,0
143,0.000439,7,0
144,0.00045,8,0
145,0.000411,4,0
146,0.000439,5,0
147,0.000433,6,0
148,0.000448,7,0
149,0.000459,8,0
150,0.000396,2,0
151,0.000399,3,0
152,0.000402,4,0
153,0.000415,5,0
154,0.000447,6,0
155,0.000406,3,0
156,0.000401,4,0
157,0.000416,5,0
158,0.000429,6,0
159,0.000449,7,0
160,0.000439,3,0
161,0.000401,4,0
162,0.000425,5,0
163,0.000428,6,0
164,0.00044,7,0
165,0.000429,4,0
166,0.000439,5,0
167,0.000446,6,0
168,0.000447,7,0
169,0.000462,8,0
170,0.000428,4,0
171,0.000425,5,0
172,0.000437,6,0
173,0.000456,7,0
174,0.00045,8,0
175,0.000422,3,0
176,0.000419,4,0
177,0.000415,5,0
178,0.000429,6,0
179,0.00044,7,0
180,0.000432,4,0
181,0.000462,5,0
182,0.000436,6,0
183,0.000448,7,0
184,0.000461,8,0
185,0.000427,4,0
186,0.000416,5,0
187,0.000435,6,0
188,0.000438,7,0
189,0.00046,8,0
190,0.000428,5,0
191,0.000445,6,0
192,0.00046,7,0
193,0.000452,8,0
194,0.000462,9,0
195,0.000434,5,0
196,0.000428,6,0
197,0.000439,7,0
198,0.000461,8,0
199,0.000463,9,0
200,0.000379,2,0
-1, 0.958409,0 , 0
